,x
5801,1
5802,1
5803,0
5804,5
5805,2
5806,5
5807,2
5808,2
5809,0
5810,5
5811,5
5812,5
5813,5
5814,5
5815,5
5816,5
5817,5
5818,5
5819,5
5820,5
5821,5
5822,5
5823,5
5824,5
5825,5
5826,5
5827,5
5828,5
5829,5
5830,5
5831,12
5832,12
5833,12
5834,12
5835,8
5836,2
5837,12
5838,2
5839,12
5840,12
5841,6
5842,2
5843,12
5844,8
5845,2
5846,13
5847,2
5848,0
5849,10
5850,10
5851,12
5852,2
5853,13
5854,12
5855,8
5856,12
5857,13
5858,12
5859,12
5860,12
5861,8
5862,13
5863,12
5864,2
5865,2
5866,13
5867,10
5868,12
5869,0
5870,2
5871,13
5872,12
5873,12
5874,2
5875,8
5876,13
5877,2
5878,8
5879,8
5880,12
5881,10
5882,2
5883,2
5884,12
5885,12
5886,8
5887,9
5888,9
5889,9
5890,1
5891,9
5892,0
5893,0
5894,1
5895,9
5896,0
5897,0
5898,9
5899,9
5900,9
5901,9
5902,9
5903,9
5904,0
5905,9
5906,1
5907,9
5908,2
5909,0
5910,9
5911,9
5912,9
5913,9
5914,11
5915,11
5916,1
5917,11
5918,9
5919,9
5920,9
5921,9
5922,9
5923,9
5924,9
5925,0
5926,1
5927,9
5928,9
5929,0
5930,1
5931,9
5932,0
5933,9
5934,9
5935,9
5936,9
5937,9
5938,0
5939,1
5940,9
5941,1
5942,1
5943,2
5944,9
5945,1
5946,9
5947,9
5948,0
5949,0
5950,0
5951,9
5952,9
5953,9
5954,9
5955,9
5956,9
5957,0
5958,9
5959,0
5960,9
5961,9
5962,0
5963,9
5964,9
5965,0
5966,9
5967,0
5968,9
5969,2
5970,0
5971,9
5972,11
5973,9
5974,9
5975,0
5976,11
5977,9
5978,0
5979,9
5980,0
5981,11
5982,1
5983,9
5984,9
5985,0
5986,9
5987,9
5988,9
5989,11
5990,2
5991,11
5992,9
5993,9
5994,9
5995,11
5996,9
5997,1
5998,9
5999,11
6000,11
6001,11
6002,11
6003,13
6004,11
6005,11
6006,11
6007,13
6008,11
6009,11
6010,13
6011,11
6012,13
6013,11
6014,11
6015,11
6016,11
6017,11
6018,11
6019,11
6020,11
6021,11
6022,11
6023,11
6024,11
6025,11
6026,11
6027,11
6028,11
6029,11
6030,11
6031,11
6032,11
6033,11
6034,11
6035,11
6036,11
6037,11
6038,11
6039,11
6040,11
6041,11
6042,11
6043,11
6044,11
6045,11
6046,8
6047,6
6048,8
6049,8
6050,0
6051,8
6052,8
6053,8
6054,8
6055,8
6056,8
6057,6
6058,8
6059,6
6060,8
6061,8
6062,8
6063,8
6064,8
6065,6
6066,8
6067,8
6068,8
6069,8
6070,8
6071,8
6072,8
6073,6
6074,8
6075,6
6076,13
6077,6
6078,8
6079,8
6080,6
6081,6
6082,8
6083,6
6084,8
6085,6
6086,6
6087,6
6088,8
6089,8
6090,8
6091,8
6092,6
6093,8
6094,6
6095,8
6096,8
6097,6
6098,8
6099,8
6100,0
6101,6
6102,6
6103,8
6104,8
6105,8
6106,8
6107,6
6108,8
6109,8
6110,8
6111,6
6112,6
6113,0
6114,8
6115,8
6116,6
6117,8
6118,8
6119,8
6120,8
6121,8
6122,8
6123,6
6124,8
6125,8
6126,8
6127,8
6128,8
6129,8
6130,8
6131,8
6132,6
6133,8
6134,6
6135,8
6136,8
6137,0
6138,6
6139,6
6140,6
6141,8
6142,6
6143,6
6144,0
6145,8
6146,8
6147,2
6148,8
6149,6
6150,8
6151,6
6152,8
6153,8
6154,8
6155,8
6156,5
6157,5
6158,5
6159,5
6160,5
6161,5
6162,5
6163,5
6164,5
6165,5
6166,5
6167,5
6168,5
6169,5
6170,5
6171,5
6172,5
6173,5
6174,5
6175,5
6176,5
6177,5
6178,5
6179,5
6180,5
6181,5
6182,5
6183,5
6184,5
6185,5
6186,5
6187,5
6188,5
6189,5
6190,5
6191,11
6192,11
6193,13
6194,11
6195,11
6196,13
6197,11
6198,11
6199,13
6200,11
6201,11
6202,5
6203,13
6204,13
6205,13
6206,11
6207,11
6208,13
6209,11
6210,13
6211,11
6212,11
6213,2
6214,0
6215,2
6216,0
6217,5
6218,0
6219,2
6220,2
6221,5
6222,2
6223,5
6224,2
6225,5
6226,2
6227,2
6228,0
6229,5
6230,2
6231,5
6232,2
6233,0
6234,2
6235,5
6236,5
6237,5
6238,5
6239,2
6240,5
6241,0
6242,2
6243,2
6244,2
6245,2
6246,2
6247,2
6248,2
6249,2
6250,2
6251,2
6252,2
6253,2
6254,2
6255,2
6256,2
6257,2
6258,5
6259,2
6260,2
6261,2
6262,2
6263,2
6264,2
6265,2
6266,2
6267,2
6268,2
6269,2
6270,2
6271,2
6272,2
6273,2
6274,2
6275,2
6276,2
6277,2
6278,2
6279,2
6280,13
6281,11
6282,13
6283,13
6284,13
6285,11
6286,13
6287,2
6288,6
6289,8
6290,10
6291,13
6292,13
6293,11
6294,8
6295,10
6296,13
6297,13
6298,13
6299,13
6300,13
6301,13
6302,13
6303,10
6304,13
6305,13
6306,6
6307,10
6308,13
6309,13
6310,10
6311,8
6312,8
6313,13
6314,10
6315,13
6316,13
6317,13
6318,13
6319,8
6320,13
6321,10
6322,13
6323,10
6324,8
6325,2
6326,13
6327,8
6328,2
6329,13
6330,13
6331,13
6332,13
6333,10
6334,10
6335,10
6336,13
6337,13
6338,13
6339,13
6340,13
6341,13
6342,13
6343,13
6344,13
6345,13
6346,13
6347,13
6348,2
6349,2
6350,13
6351,13
6352,13
6353,13
6354,13
6355,13
6356,13
6357,8
6358,13
6359,13
6360,13
6361,5
6362,5
6363,5
6364,5
6365,5
6366,5
6367,5
6368,5
6369,5
6370,5
6371,5
6372,5
6373,5
6374,5
6375,5
6376,5
6377,5
6378,5
6379,5
6380,5
6381,5
6382,5
6383,5
6384,5
6385,5
6386,5
6387,13
6388,13
6389,10
6390,13
6391,2
6392,10
6393,13
6394,10
6395,2
6396,10
6397,13
6398,13
6399,13
6400,8
6401,10
6402,13
6403,10
6404,13
6405,10
6406,10
6407,10
6408,13
6409,13
6410,10
6411,12
6412,10
6413,10
6414,10
6415,13
6416,10
6417,13
6418,13
6419,10
6420,13
6421,6
6422,6
6423,6
6424,6
6425,2
6426,8
6427,10
6428,10
6429,13
6430,10
6431,13
6432,13
6433,13
6434,13
6435,10
6436,13
6437,13
6438,0
6439,13
6440,13
6441,13
6442,13
6443,13
6444,13
6445,13
6446,13
6447,13
6448,13
6449,2
6450,13
6451,10
6452,13
6453,13
6454,13
6455,10
6456,10
6457,13
6458,10
6459,10
6460,13
6461,13
6462,13
6463,13
6464,13
6465,10
6466,10
6467,13
6468,1
6469,2
6470,1
6471,1
6472,0
6473,0
6474,0
6475,0
6476,0
6477,1
6478,0
6479,2
6480,2
6481,2
6482,2
6483,1
6484,2
6485,2
6486,2
6487,0
6488,1
6489,0
6490,2
6491,0
6492,0
6493,1
6494,0
6495,1
6496,7
6497,7
6499,7
6500,7
6501,7
6502,7
6503,7
6504,7
6505,7
6506,7
6507,7
6508,7
6509,7
6510,7
6511,7
6512,7
6513,7
6514,7
6515,7
6516,7
6517,7
6518,7
6519,7
6520,7
6521,7
6522,7
6523,7
6524,7
6525,7
6526,7
6527,7
6528,5
6529,5
6530,5
6531,5
6532,5
6533,5
6534,5
6535,5
6536,5
6537,5
6538,5
6539,5
6540,5
6541,5
6542,5
6543,2
6544,5
6545,5
6546,5
6547,5
6548,5
6549,5
6550,5
6551,5
6552,5
6553,5
6554,5
6555,5
6556,5
6557,2
6558,5
6559,5
6560,5
6561,5
6562,5
6563,5
6564,2
6565,5
6566,5
6567,5
6568,5
6569,5
6570,5
6571,5
6572,5
6573,5
6574,5
6575,2
6576,5
6577,5
6578,5
6579,10
6580,13
6581,13
6582,13
6583,13
6584,10
6585,13
6586,10
6587,13
6588,10
6589,13
6590,13
6591,13
6592,10
6593,10
6594,8
6595,13
6596,13
6597,13
6598,13
6599,10
6600,13
6601,10
6602,13
6603,10
6604,8
6605,10
6606,10
6607,13
6608,13
6609,13
6610,10
6611,13
6612,8
6613,10
6614,10
6615,10
6616,13
6617,8
6618,13
6619,13
6620,11
6621,13
6622,13
6623,13
6624,13
6625,13
6626,10
6627,10
6628,10
6629,13
6630,10
6631,13
6632,13
6633,10
6634,10
6635,13
6636,13
6637,13
6638,13
6639,13
6640,10
6641,13
6642,10
6643,10
6644,10
6645,10
6646,13
6647,13
6648,10
6649,13
6650,13
6651,10
6652,13
6653,13
6654,13
6655,13
6656,13
6657,10
6658,10
6659,10
6660,13
6661,10
6662,2
6663,10
6664,13
6665,13
6666,10
6667,10
6668,13
6669,13
6670,13
6671,13
6672,10
6673,13
6674,13
6675,13
6676,10
6677,10
6678,13
6679,13
6680,10
6681,13
6682,13
6683,10
6684,10
6685,10
6686,10
6687,13
6688,10
6689,13
6690,13
6691,13
6692,13
6693,10
6694,10
6695,13
6696,10
6697,10
6698,13
6699,13
6700,13
6701,10
6702,10
6703,8
6704,6
6705,8
6706,8
6707,10
6708,10
6709,10
6710,13
6711,13
6712,13
6713,13
6714,13
6715,10
6716,10
6717,13
6718,13
6719,13
6720,13
6721,13
6722,13
6723,13
6724,13
6725,10
6726,10
6727,10
6728,13
6729,13
6730,8
6731,10
6732,10
6733,13
6734,10
6735,13
6736,13
6737,13
6738,13
6739,13
6740,13
6741,13
6742,10
6743,13
6744,13
6745,13
6746,13
6747,13
6748,13
6749,13
6750,13
6751,10
6752,10
6753,10
6754,13
6755,13
6756,10
6757,10
6758,13
6759,10
6760,13
6761,10
6762,10
6763,13
6764,13
6765,10
6766,13
6767,10
6768,13
6769,10
6770,13
6771,13
6772,13
6773,13
6774,10
6775,10
6776,10
6777,13
6778,2
6779,10
6780,10
6781,13
6782,13
6783,13
6784,13
6785,12
6786,10
6787,13
6788,2
6789,13
6790,13
6791,13
6792,13
6793,13
6794,10
6795,10
6796,13
6797,10
6798,13
6799,13
6800,10
6801,13
6802,13
6803,10
6804,13
6805,13
6806,13
6807,11
6808,13
6809,13
6810,13
6811,13
6812,2
6813,13
6814,13
6815,13
6816,13
6817,13
6818,13
6819,13
6820,13
6821,13
6822,13
6823,13
6824,13
6825,10
6826,13
6827,13
6828,13
6829,13
6830,13
6831,12
6832,10
6833,2
6834,10
6835,10
6836,13
6837,13
6838,2
6839,13
6840,13
6841,10
6842,13
6843,13
6844,13
6845,13
6846,10
6847,10
6848,13
6849,12
6850,13
6851,2
6852,13
6853,13
6854,10
6855,10
6856,10
6857,10
6858,10
6859,13
6860,13
6861,13
6862,13
6863,10
6864,13
6865,10
6866,13
6867,13
6868,13
6869,13
6870,13
6871,10
6872,8
6873,13
6874,10
6875,13
6876,13
6877,10
6878,13
6879,13
6880,13
6881,13
6882,13
6883,13
6884,13
6885,13
6886,13
6887,13
6888,13
6889,13
6890,13
6891,6
6892,6
6893,2
6894,2
6895,7
6896,5
6897,5
6898,5
6899,5
6900,5
6901,5
6902,5
6903,5
6904,5
6905,5
6906,5
6907,5
6908,5
6909,5
6910,5
6911,5
6912,5
6913,5
6914,5
6915,5
6916,5
6917,5
6918,5
6919,5
6920,5
6921,5
6922,5
6923,5
6924,5
6925,5
6926,5
6927,5
6928,5
6929,5
6930,9
6931,9
6932,11
6933,9
6934,9
6935,9
6936,9
6937,9
6938,9
6939,9
6940,9
6941,11
6942,11
6943,9
6944,9
6945,9
6946,9
6947,9
6948,9
6949,9
6950,9
6951,9
6952,9
6953,9
6954,9
6955,9
6956,9
6957,9
6958,11
6959,9
6960,9
6961,9
6962,9
6963,9
6964,9
6965,11
6966,9
6967,9
6968,9
6969,9
6970,9
6971,9
6972,9
6973,9
6974,11
6975,9
6976,9
6977,11
6978,9
6979,9
6980,9
6981,11
6982,11
6983,9
6984,9
6985,9
6986,9
6987,9
6988,11
6989,9
6990,9
6991,9
6992,9
6993,9
6994,9
6995,9
6996,9
6997,9
6998,9
6999,9
7000,9
7001,11
7002,11
7003,11
7004,11
7005,11
7006,11
7007,11
7008,11
7009,11
7010,11
7011,11
7012,13
7013,11
7014,11
7015,11
7016,13
7017,11
7018,11
7019,11
7020,11
7021,11
7022,11
7023,11
7024,11
7025,13
7026,11
7027,11
7028,11
7029,11
7030,11
7031,11
7032,11
7033,13
7034,11
7035,11
7036,11
7037,11
7038,11
7039,13
7040,11
7041,11
7042,11
7043,11
7044,11
7045,11
7046,13
7047,11
7048,11
7049,11
7050,13
7051,11
7052,13
7053,11
7054,11
7055,11
7056,13
7057,11
7058,13
7059,11
7060,11
7061,11
7062,11
7063,8
7064,8
7065,8
7066,6
7067,8
7068,8
7069,8
7070,6
7071,6
7072,6
7073,8
7074,6
7075,8
7076,13
7077,8
7078,8
7079,6
7080,6
7081,6
7082,8
7083,8
7084,8
7085,8
7086,8
7087,6
7088,8
7089,6
7090,8
7091,6
7092,8
7093,8
7094,8
7095,6
7096,8
7097,8
7098,8
7099,8
7100,8
7101,8
7102,8
7103,8
7104,8
7105,6
7106,6
7107,6
7108,6
7109,6
7110,6
7111,8
7112,6
7113,6
7114,8
7115,8
7116,8
7117,6
7118,8
7119,8
7120,6
7121,8
7122,8
7123,6
7124,6
7125,8
7126,6
7127,8
7128,8
7129,6
7130,6
7131,8
7132,8
7133,8
7134,8
7135,8
7136,6
7137,8
7138,6
7139,8
7140,6
7141,8
7142,6
7143,8
7144,8
7145,8
7146,8
7147,8
7148,8
7149,8
7150,11
7151,8
7152,8
7153,6
7154,6
7155,8
7156,6
7157,6
7158,6
7159,6
7160,8
7161,8
7162,8
7163,8
7164,6
7165,8
7166,6
7167,8
7168,6
7169,6
7170,8
7171,11
7172,11
7173,11
7174,11
7175,11
7176,11
7177,11
7178,11
7179,11
7180,11
7181,11
7182,11
7183,11
7184,11
7185,11
7186,11
7187,11
7188,11
7189,10
7190,11
7191,11
7192,11
7193,11
7194,11
7195,11
7196,11
7197,11
7198,11
7199,11
7200,11
7201,11
7202,11
7203,11
7204,11
7205,11
7206,11
7207,11
7208,13
7209,13
7210,11
7211,11
7212,11
7213,11
7214,11
7215,11
7216,11
7217,11
7218,11
7219,11
7220,11
7221,11
7222,11
7223,11
7224,11
7225,11
7226,11
7227,9
7228,9
7229,9
7230,9
7231,9
7232,9
7233,9
7234,9
7235,9
7236,9
7237,9
7238,9
7239,9
7240,9
7241,9
7242,9
7243,9
7244,9
7245,9
7246,9
7247,9
7248,9
7249,9
7250,9
7251,9
7252,9
7253,9
7254,9
7255,9
7256,9
7257,9
7258,9
7259,9
7260,9
7261,9
7262,9
7263,9
7264,9
7265,9
7266,9
7267,9
7268,9
7269,9
7270,9
7271,9
7272,9
7273,9
7274,9
7275,9
7276,9
7277,9
7278,9
7279,9
7280,9
7281,9
7282,9
7283,9
7284,9
7285,9
7286,7
7287,7
7288,7
7289,7
7290,8
7291,7
7292,8
7293,6
7294,8
7295,7
7296,8
7297,8
7298,8
7299,8
7300,8
7301,8
7302,8
7303,8
7304,8
7305,8
7306,8
7307,6
7308,6
7309,8
7310,6
7311,8
7312,8
7313,6
7314,8
7315,8
7316,8
7317,8
7318,8
7319,6
7320,6
7321,6
7322,8
7323,8
7324,6
7325,8
7326,8
7327,8
7328,8
7329,6
7330,8
7331,8
7332,8
7333,8
7334,8
7335,8
7336,8
7337,8
7338,8
7339,8
7340,8
7341,8
7342,6
7343,6
7344,8
7345,6
7346,8
7347,8
7348,6
7349,8
7350,6
7351,8
7352,8
7353,6
7354,6
7355,8
7356,8
7357,8
7358,6
7359,8
7360,8
7361,6
7362,8
7363,8
7364,8
7365,8
7366,8
7367,8
7368,8
7369,8
7370,8
7371,6
7372,8
7373,8
7374,8
7375,8
7376,8
7377,8
7378,8
7379,8
7380,8
7381,8
7382,8
7383,8
7384,8
7385,6
7386,8
7387,8
7388,8
7389,6
7390,6
7391,8
7392,8
7393,6
7394,8
7395,6
7396,8
7397,8
7398,8
7399,8
7400,8
7401,8
7402,6
7403,8
7404,6
7405,8
7406,8
7407,8
7408,8
7409,8
7410,8
7411,8
7412,8
7413,8
7414,8
7415,6
7416,8
7417,8
7418,6
7419,6
7420,8
7421,8
7422,8
7423,8
7424,8
7425,8
7426,8
7427,8
7428,8
7429,8
7430,8
7431,6
7432,8
7433,6
7434,8
7435,8
7436,8
7437,8
7438,8
7439,6
7440,6
7441,8
7442,8
7443,8
7444,8
7445,8
7446,6
7447,8
7448,6
7449,6
7450,8
7451,8
7452,8
7453,8
7454,8
7455,6
7456,6
7457,8
7458,6
7459,6
7460,6
7461,8
7462,6
7463,8
7464,6
7465,8
7466,6
7467,6
7468,8
7469,8
7470,8
7471,8
7472,8
7473,8
7474,8
7475,8
7476,8
7477,8
7478,6
7479,6
7480,6
7481,8
7482,8
7483,6
7484,8
7485,6
7486,8
7487,7
7488,8
7489,6
7490,6
7491,8
7492,8
7493,6
7494,8
7495,6
7496,8
7497,6
7498,6
7499,6
7500,8
7501,6
7502,8
7503,8
7504,8
7505,8
7506,8
7507,8
7508,8
7509,6
7510,8
7511,8
7512,6
7513,8
7514,8
7515,8
7516,8
7517,8
7518,8
7519,6
7520,6
7521,8
7522,8
7523,8
7524,8
7525,8
7526,8
7527,6
7528,8
7529,8
7530,8
7531,6
7532,8
7533,6
7534,8
7535,6
7536,8
7537,8
7538,8
7539,8
7540,8
7541,8
7542,8
7543,8
7544,8
7545,8
7546,8
7547,6
7548,6
7549,6
7550,6
7551,6
7552,8
7553,8
7554,6
7555,8
7556,8
7557,6
7558,8
7559,8
7560,8
7561,6
7562,8
7563,8
7564,8
7565,8
7566,8
7567,8
7568,8
7569,6
7570,6
7571,8
7572,7
7573,7
7574,7
7575,7
7576,7
7577,7
7578,7
7579,7
7580,7
7581,7
7582,7
7583,7
7584,7
7585,7
7586,7
7587,7
7588,7
7589,6
7590,7
7591,7
7592,7
7593,7
7594,7
7595,7
7596,7
7597,7
7598,5
7599,5
7600,5
7601,5
7602,5
7603,5
7604,5
7605,5
7606,5
7607,5
7608,5
7609,5
7610,5
7611,5
7612,5
7613,5
7614,5
7615,5
7616,11
7617,11
7618,11
7619,11
7620,11
7621,11
7622,11
7623,11
7624,11
7625,11
7626,11
7627,11
7628,11
7629,11
7630,11
7631,11
7632,11
7633,11
7634,11
7635,11
7636,11
7637,11
7638,11
7639,11
7640,11
7641,11
7642,11
7643,11
7644,11
7645,11
7646,11
7647,11
7648,11
7649,11
7650,11
7651,13
7652,11
7653,11
7654,11
7655,11
7656,11
7657,11
7658,7
7659,7
7660,7
7661,7
7662,7
7663,11
7664,7
7665,7
7666,7
7667,7
7668,7
7669,7
7670,7
7671,7
7672,7
7673,7
7674,7
7675,0
7676,0
7677,0
7678,0
7679,0
7680,0
7681,0
7682,7
7683,7
7684,7
7685,7
7686,7
7687,7
7688,7
7689,7
7690,7
7691,7
7692,7
7693,7
7694,7
7695,7
7696,0
7697,0
7698,0
7699,0
7700,0
7701,0
7702,0
7703,7
7704,7
7705,7
7706,7
7707,7
7708,7
7709,7
7710,7
7711,7
7712,7
7713,7
7714,7
7715,7
7716,7
7717,7
7718,7
7719,7
7720,7
7721,7
7722,7
7723,7
7724,7
7725,7
7726,7
7727,7
7728,7
7729,7
7730,7
7731,7
7732,11
7733,11
7734,11
7735,11
7736,11
7737,11
7738,11
7739,11
7740,11
7741,11
7742,11
7743,11
7744,11
7745,11
7746,11
7747,11
7748,11
7749,11
7750,11
7751,11
7752,11
7753,11
7754,11
7755,11
7756,11
7757,11
7758,11
7759,11
7760,11
7761,11
7762,11
7763,11
7764,11
7765,11
7766,11
7767,11
7768,11
7769,11
7770,11
7771,11
7772,11
7773,11
7774,11
7775,11
7776,11
7777,11
7778,11
7779,11
7780,13
7781,11
7782,11
7783,11
7784,11
7785,11
7786,11
7787,11
7788,11
7789,11
7790,11
7791,11
7792,11
7793,11
7794,11
7795,11
7796,11
7797,11
7798,11
7799,11
7800,11
7801,11
7802,11
7803,11
7804,11
7805,11
7806,11
7807,11
7808,11
7809,11
7810,11
7811,11
7812,11
7813,11
7814,11
7815,11
7816,11
7817,11
7818,11
7819,11
7820,11
7821,11
7822,11
7823,13
7824,11
7825,11
7826,7
7827,7
7828,7
7829,7
7830,7
7831,5
7832,2
7833,2
7834,5
7835,5
7836,5
7837,5
7838,2
7839,2
7840,2
7841,5
7842,5
7843,2
7844,2
7845,2
7846,2
7847,2
7848,2
7849,2
7850,2
7851,5
7852,2
7853,5
7854,2
7855,2
7856,2
7857,2
7858,5
7859,1
7860,1
7861,0
7862,2
7863,0
7864,1
7865,1
7866,1
7867,1
7868,1
7869,1
7870,1
7871,1
7872,1
7873,0
7874,0
7875,2
7876,2
7877,2
7878,2
7879,2
7880,2
7881,13
7882,2
7883,2
7884,13
7885,2
7886,5
7887,2
7888,2
7889,5
7890,2
7891,1
7892,2
7893,2
7894,2
7895,0
7896,2
7897,1
7898,1
7899,1
7900,1
7901,1
7902,1
7903,2
7904,1
7905,0
7906,1
7907,1
7908,1
7909,1
7910,1
7911,2
7912,2
7913,2
7914,5
7915,2
7916,8
7917,2
7918,2
7919,2
7920,2
7921,2
7922,2
7923,2
7924,2
7925,2
7926,2
7927,2
7928,2
7929,2
7930,2
7931,2
7932,2
7933,2
7934,2
7935,2
7936,2
7937,2
7938,2
7939,2
7940,5
7941,2
7942,2
7943,2
7944,2
7945,5
7946,5
7947,5
7948,5
7949,5
7950,5
7951,5
7952,5
7953,5
7954,5
7955,5
7956,5
7957,5
7958,5
7959,2
7960,5
7961,5
7962,5
7963,5
7964,5
7965,5
7966,5
7967,5
7968,5
7969,5
7970,5
7971,5
7972,5
7973,5
7974,5
7975,5
7976,5
7977,5
7978,5
7979,5
7980,5
7981,5
7982,5
7983,5
7984,5
7985,5
7986,5
7987,5
7988,5
7989,5
7990,5
7991,5
7992,5
7993,5
7994,5
7995,5
7996,5
7997,5
7998,5
7999,5
8000,5
8001,5
8002,5
8003,5
8004,5
8005,5
8006,5
8007,5
8008,5
8009,5
8010,5
8011,5
8012,5
8013,5
8014,5
8015,5
8016,5
8017,5
8018,5
8019,5
8020,5
8021,5
8022,5
8023,5
8024,5
8025,5
8026,5
8027,5
8028,5
8029,5
8030,5
8031,5
8032,5
8033,5
8034,5
8035,5
8036,5
8037,5
8038,5
8039,5
8040,5
8041,5
8042,5
8043,0
8044,0
8045,0
8046,0
8047,0
8048,0
8049,5
8050,5
8051,5
8052,5
8053,5
8054,2
8055,5
8056,5
8057,5
8058,5
8059,5
8060,5
8061,5
8062,5
8063,5
8064,5
8065,5
8066,5
8067,5
8068,5
8069,5
8070,5
8071,5
8072,5
8073,5
8074,2
8075,2
8076,2
8077,5
8078,2
8079,5
8080,5
8081,5
8082,2
8083,5
8084,5
8085,5
8086,5
8087,5
8088,2
8089,5
8090,5
8091,5
8092,5
8093,5
8094,2
8095,2
8096,5
8097,5
8098,5
8099,10
8100,10
8101,10
8102,13
8103,13
8104,13
8105,13
8106,13
8107,13
8108,13
8109,10
8110,8
8111,10
8112,13
8113,10
8114,13
8115,13
8116,13
8117,10
8118,13
8119,13
8120,10
8121,13
8122,10
8123,13
8124,13
8125,10
8126,13
8127,13
8128,8
8129,13
8130,13
8131,10
8132,2
8133,13
8134,13
8135,13
8136,8
8137,13
8138,13
8139,13
8140,13
8141,8
8142,10
8143,10
8144,10
8145,10
8146,13
8147,13
8148,13
8149,6
8150,8
8151,13
8152,10
8153,13
8154,10
8155,13
8156,13
8157,13
8158,13
8159,2
8160,13
8161,13
8162,13
8163,13
8164,10
8165,2
8166,13
8167,6
8168,6
8169,2
8170,2
8171,5
8172,5
8173,5
8174,5
8175,5
8176,5
8177,5
8178,5
8179,5
8180,5
8181,5
8182,5
8183,5
8184,5
8185,5
8186,5
8187,5
8188,5
8189,5
8190,5
8191,5
8192,5
8193,5
8194,5
8195,5
8196,5
8197,5
8198,5
8199,5
8200,5
8201,5
8202,5
8203,5
8204,5
8205,5
8206,5
8207,5
8208,5
8209,5
8210,5
8211,5
8212,5
8213,5
8214,5
8215,5
8216,5
8217,5
8218,5
8219,5
8220,5
8221,5
8222,5
8223,5
8224,5
8225,5
8226,5
8227,5
8228,5
8229,5
8230,5
8231,5
8232,2
8233,5
8234,5
8235,5
8236,5
8237,5
8238,5
8239,5
8240,5
8241,5
8242,5
8243,5
8244,5
8245,5
8246,5
8247,5
8248,5
8249,5
8250,5
8251,5
8252,5
8253,5
8254,5
8255,5
8256,5
8257,5
8258,5
8259,5
8260,5
8261,5
8262,5
8263,5
8264,5
8265,5
8266,5
8267,5
8268,5
8269,5
8270,5
8271,5
8272,5
8273,5
8274,1
8275,2
8276,5
8277,5
8278,5
8279,5
8280,5
8281,5
8282,5
8283,5
8284,5
8285,5
8286,5
8287,5
8288,2
8289,5
8290,5
8291,2
8292,5
8293,5
8294,5
8295,5
8296,5
8297,5
8298,5
8299,5
8300,5
8301,5
8302,5
8303,5
8304,5
8305,5
8306,5
8307,5
8308,5
8309,5
8310,5
8311,5
8312,5
8313,5
8314,5
8315,5
8316,5
8317,5
8318,5
8319,5
8320,5
8321,5
8322,5
8323,5
8324,5
8325,5
8326,5
8327,5
8328,5
8329,5
8330,5
8331,5
8332,5
8333,5
8334,5
8335,5
8336,5
8337,5
8338,5
8339,5
8340,5
8341,5
8342,5
8343,5
8344,5
8345,5
8346,5
8347,5
8348,5
8349,5
8350,13
8351,11
8352,0
8353,13
8354,11
8355,15
8356,11
8357,15
8358,8
8359,8
8360,12
8361,8
8362,2
8363,10
8364,12
8365,9
8366,11
8367,1
8368,5
8369,0
8370,11
8371,16
8372,13
8373,2
8374,10
8375,11
8376,11
8378,0
8379,17
8380,0
8381,9
8382,5
8383,1
8384,11
8385,0
8386,5
8387,0
8388,0
8389,11
8390,12
8391,5
8392,2
8393,6
8394,5
8395,12
8396,12
8397,12
8398,10
8399,11
8400,11
8401,12
8402,10
8403,12
8404,10
8405,10
8406,10
8407,10
8408,8
8409,10
8410,12
8411,10
8412,10
8413,12
8414,12
8415,11
8416,11
8417,11
8418,11
8419,11
8420,11
8421,11
8422,11
8423,11
8424,11
8425,11
8426,11
8427,11
8428,11
8429,11
8430,11
8431,11
8432,11
8433,11
8434,11
8435,11
8436,11
8437,10
8438,13
8439,11
8440,11
8441,11
8442,11
8443,13
8444,13
8445,11
8446,11
8447,11
8448,11
8449,11
8450,11
8451,11
8452,11
8453,13
8454,11
8455,13
8456,11
8457,13
8458,11
8459,11
8460,11
8461,11
8462,11
8463,11
8464,11
8465,11
8466,11
8467,11
8468,11
8469,11
8470,9
8471,1
8472,9
8473,0
8474,9
8475,9
8476,9
8477,9
8478,9
8479,9
8480,9
8481,0
8482,1
8483,11
8484,0
8485,9
8486,9
8487,9
8488,9
8489,9
8490,9
8491,9
8492,9
8493,9
8494,9
8495,9
8496,9
8497,1
8498,9
8499,9
8500,11
8501,9
8502,9
8503,9
8504,9
8505,9
8506,9
8507,9
8508,9
8509,9
8510,9
8511,9
8512,9
8513,9
8514,9
8515,9
8516,9
8517,9
8518,9
8519,9
8520,9
8521,9
8522,9
8523,1
8524,9
8525,9
8526,1
8527,9
8528,9
8529,9
8530,9
8531,9
8532,9
8533,9
8534,9
8535,9
8536,9
8537,11
8538,0
8539,9
8540,9
8541,7
8542,6
8543,11
8544,7
8545,7
8546,7
8547,6
8548,7
8549,6
8550,13
8551,0
8552,8
8553,11
8554,3
8555,11
8556,0
8557,11
8558,11
8559,11
8560,11
8561,11
8562,11
8563,11
8564,11
8565,11
8566,11
8567,11
8568,11
8569,11
8570,11
8571,11
8572,11
8573,11
8574,11
8575,11
8576,11
8577,11
8578,13
8579,11
8580,11
8581,11
8582,11
8583,13
8584,13
8585,11
8586,13
8587,11
8588,13
8589,13
8590,11
8591,11
8592,13
8593,11
8594,11
8595,13
8596,11
8597,11
8598,13
8599,13
8600,13
8601,13
